Code,Room,CheckIn,CheckOut,Rate,LastName,FirstName,Adults,Kids
20269,'IBD',2010-08-12,2010-08-19,135.0,'BILLICK','NIEVES',1,0
24326,'IBD',2010-08-19,2010-08-21,135.0,'CULMER','LLOYD',1,3
63600,'IBD',2010-08-21,2010-08-28,150.0,'WEARS','LIBBIE',3,0
37845,'IBD',2010-08-29,2010-08-30,127.5,'PENEZ','AMIEE',1,0
24986,'IBD',2010-08-30,2010-09-01,150.0,'HEATH','PASQUALE',4,0
12085,'IBD',2010-09-04,2010-09-08,135.0,'GLASGLOW','EMMANUEL',2,0
29937,'IBD',2010-09-08,2010-09-10,150.0,'OBERHAUSEN','JODY',2,1
11703,'IBD',2010-09-10,2010-09-11,172.5,'HAVIS','SHERILYN',2,0
10183,'IBD',2010-09-19,2010-09-20,150.0,'GABLER','DOLLIE',2,0
14149,'IBD',2010-09-20,2010-09-22,150.0,'HOULIHAN','LEVI',2,1
17405,'IBD',2010-10-02,2010-10-03,127.5,'KESTER','KIZZY',3,1
21625,'IBD',2010-10-03,2010-10-14,187.5,'BOSE','FRANCISCO',1,2
43651,'IBD',2010-10-19,2010-10-21,150.0,'LAGERMAN','LEOLA',2,0
37060,'IBD',2010-10-21,2010-10-23,150.0,'PASSANTINO','DALLAS',1,3
66548,'IBD',2010-10-23,2010-10-26,150.0,'FEASTER','KRISTOPHER',3,0
11857,'IBD',2010-10-27,2010-10-29,187.5,'HARDINA','LORITA',4,0
33395,'IBD',2010-10-31,2010-11-02,150.0,'METER','ROSA',2,0
43584,'IBD',2010-11-02,2010-11-04,135.0,'BRUSKI','MONTY',1,2
93736,'IBD',2010-11-07,2010-11-10,135.0,'TREGRE','COLTON',2,1
44310,'IBD',2010-11-15,2010-11-21,135.0,'DIEZ','NADIA',4,0
47511,'IBD',2010-11-21,2010-11-22,172.5,'VELIE','NIKKI',1,2
88892,'IBD',2010-11-22,2010-11-26,187.5,'MARKWORTH','DESPINA',4,0
26798,'IBD',2010-11-30,2010-12-06,135.0,'BONJORNO','IGNACIO',1,1
33195,'IBD',2010-12-06,2010-12-12,150.0,'DEHLINGER','VANCE',3,1
72506,'IBD',2010-12-12,2010-12-25,150.0,'KNERIEN','GRANT',2,0
70889,'IBD',2010-12-25,2010-12-26,172.5,'DINUNZIO','FELIPE',1,3
72890,'IBD',2010-12-26,2010-12-27,172.5,'AKHTAR','BENTON',1,0
71679,'IBD',2010-12-27,2010-12-31,172.5,'MIKEL','BRIGIDA',1,0
43692,'IBD',2010-12-31,2011-01-01,172.5,'BEAMON','HYACINTH',1,0
83481,'TAA',2010-01-03,2010-01-07,67.5,'ENGELSON','MIKKI',2,0
38209,'TAA',2010-01-08,2010-01-13,86.25,'ECKERT','EDIE',1,0
89102,'TAA',2010-01-14,2010-01-15,67.5,'CARBACK','ZOLA',2,0
87915,'TAA',2010-01-18,2010-01-24,63.75,'ACHENBACH','HERB',1,0
57627,'TAA',2010-01-29,2010-02-05,67.5,'SWEAZY','ROY',1,1
77911,'TAA',2010-02-05,2010-02-07,75.0,'WIDOWSKI','EUSEBIO',2,0
56475,'TAA',2010-02-07,2010-02-08,93.75,'KLIGER','TRICIA',1,0
89519,'TAA',2010-02-09,2010-02-10,75.0,'STIMSON','NICOLA',1,0
62313,'TAA',2010-02-10,2010-02-12,86.25,'WAEGNER','BROOKS',1,1
68829,'TAA',2010-02-12,2010-02-15,67.5,'POIRRIER','SUZETTE',1,1
84756,'TAA',2010-02-19,2010-02-22,75.0,'CARLYLE','BILLYE',1,1
13972,'TAA',2010-02-22,2010-02-25,67.5,'DAYA','COREY',2,0
55985,'TAA',2010-02-25,2010-02-26,86.25,'BASSI','DUSTY',1,0
92508,'TAA',2010-02-26,2010-02-27,75.0,'MULE','DIONNA',2,0
56344,'TAA',2010-03-02,2010-03-03,86.25,'INGUARDSEN','HARRISON',1,0
24420,'TAA',2010-03-03,2010-03-12,75.0,'SCHLESSER','FLOYD',1,1
74927,'TAA',2010-03-24,2010-03-26,67.5,'MACROSTIE','SABRINA',1,0
69499,'TAA',2010-03-27,2010-03-29,75.0,'AKHTAR','BENTON',1,0
44771,'TAA',2010-03-29,2010-03-30,67.5,'NOBLIN','BELKIS',2,0
31636,'TAA',2010-04-09,2010-04-11,75.0,'FAGERSTROM','ALLAN',1,0
36855,'TAA',2010-04-13,2010-04-14,67.5,'TRAMM','SANG',1,0
92463,'TAA',2010-04-14,2010-04-15,75.0,'DAOUD','STEPHEN',1,0
26423,'TAA',2010-04-15,2010-04-18,86.25,'DEININGER','RICKIE',1,1
49886,'TAA',2010-04-21,2010-04-27,86.25,'BRINAR','WOODROW',1,1
75081,'TAA',2010-04-27,2010-05-07,75.0,'HANSEN','LAREE',1,0
29496,'TAA',2010-05-07,2010-05-14,75.0,'HONIGSBERG','PEARLENE',1,0
97924,'TAA',2010-05-19,2010-05-21,75.0,'SPECTOR','FRITZ',2,0
61861,'TAA',2010-05-30,2010-06-12,86.25,'EASTLING','AUNDREA',1,0
27125,'TAA',2010-06-13,2010-06-15,75.0,'BOESER','DIVINA',1,0
26487,'TAA',2010-06-15,2010-06-19,63.75,'JUHL','MILLARD',1,0
97491,'TAA',2010-06-19,2010-06-23,86.25,'BALCOM','JOEY',1,0
49153,'TAA',2010-06-23,2010-06-30,86.25,'ZEPEDA','ELANA',1,0
68265,'TAA',2010-06-30,2010-07-03,67.5,'BREGER','BOYD',2,0
94949,'TAA',2010-07-03,2010-07-09,75.0,'FINEFROCK','ALEXIS',1,1
67917,'TAA',2010-07-09,2010-07-13,75.0,'SALERNO','LOU',1,0
86151,'TAA',2010-07-13,2010-07-15,67.5,'RIOPEL','TANA',1,1
32112,'TAA',2010-07-20,2010-07-27,75.0,'SAMPLES','CLAIR',1,0
94735,'TAA',2010-07-31,2010-08-05,75.0,'ALMGREN','CHANTAY',1,1
89433,'TAA',2010-08-08,2010-08-18,63.75,'SHALHOUP','AMAL',1,0
19017,'TAA',2010-08-18,2010-08-30,86.25,'EERKES','CODY',2,0
38017,'TAA',2010-09-05,2010-09-07,75.0,'SHOULDER','FLORENTINO',2,0
85547,'TAA',2010-09-11,2010-09-16,93.75,'EMIGHOLZ','ERWIN',1,1
35546,'TAA',2010-09-19,2010-09-24,67.5,'YUK','TIM',1,0
32552,'TAA',2010-10-11,2010-10-12,75.0,'MIDTHUN','EMMANUEL',1,0
16693,'TAA',2010-10-17,2010-10-18,67.5,'ASHCROFT','RONALD',1,0
20463,'TAA',2010-10-19,2010-10-22,75.0,'VANBLARICUM','CRISTIE',1,1
69654,'TAA',2010-10-23,2010-10-29,75.0,'TOLLINCHI','CHRISTOPER',2,0
67381,'TAA',2010-11-02,2010-11-04,75.0,'GUERETTE','CLARETTA',2,0
58942,'TAA',2010-11-04,2010-11-08,75.0,'HULETTE','DARIUS',1,0
76087,'TAA',2010-11-18,2010-11-23,67.5,'SELIGA','LEOPOLDO',1,1
81825,'TAA',2010-11-25,2010-11-27,86.25,'DEVEY','GIUSEPPE',1,1
90621,'TAA',2010-11-28,2010-11-30,86.25,'RENDLEMAN','JULI',1,0
42000,'TAA',2010-12-04,2010-12-11,93.75,'STRINGFELLOW','GEARLDINE',2,0
33013,'TAA',2010-12-16,2010-12-18,67.5,'STYCH','DIA',1,0
33339,'TAA',2010-12-22,2010-12-27,67.5,'WISSINGER','JACQUES',1,0
54274,'TAA',2010-12-27,2010-12-28,75.0,'PEYATT','SHERON',1,0
84497,'TAA',2010-12-28,2010-12-29,75.0,'FRERICKS','RONNY',2,0
46908,'TAA',2010-12-29,2010-12-30,86.25,'PULOS','ROBERTO',1,0
47108,'TAA',2010-12-30,2011-01-12,75.0,'WILCUTT','BLAINE',1,0
87722,'CAS',2010-01-01,2010-01-07,175.0,'GIERLING','TRENT',2,0
24980,'CAS',2010-01-07,2010-01-08,201.25,'GRONDAHL','ELVINA',1,0
38140,'CAS',2010-01-22,2010-01-23,218.75,'KUDRON','CATHERIN',3,0
75632,'CAS',2010-01-26,2010-01-27,148.75,'DONIGAN','GLEN',2,1
97542,'CAS',2010-01-27,2010-01-29,175.0,'GARZONE','EDISON',3,0
89101,'CAS',2010-01-29,2010-01-30,201.25,'GIOVANINI','ROXANE',1,1
57298,'CAS',2010-01-30,2010-02-03,148.75,'KNOP','JEFFRY',1,0
56797,'CAS',2010-02-03,2010-02-05,175.0,'PFEUFFER','VALENTIN',3,0
32138,'CAS',2010-02-05,2010-02-07,175.0,'KOEHNE','YUONNE',3,1
74036,'CAS',2010-02-08,2010-02-14,175.0,'MANTERNACH','ALBERTA',2,0
90483,'CAS',2010-02-14,2010-02-25,175.0,'HUIZINGA','GILBERT',2,1
83347,'CAS',2010-02-26,2010-02-28,201.25,'MCCULLARS','ALEIDA',2,0
99340,'CAS',2010-03-04,2010-03-05,175.0,'DONIGAN','GLEN',3,0
90569,'CAS',2010-03-06,2010-03-07,201.25,'LIBBERTON','SAM',1,0
36156,'CAS',2010-03-07,2010-03-12,175.0,'GUILFOIL','KOREY',2,0
66494,'CAS',2010-03-14,2010-03-18,157.5,'KOLB','ENA',3,0
11718,'CAS',2010-03-18,2010-03-19,157.5,'GLIWSKI','DAN',2,1
20991,'CAS',2010-03-19,2010-04-01,201.25,'PLYMEL','STEPHEN',1,0
92372,'CAS',2010-04-01,2010-04-03,175.0,'GOODHUE','RUSSELL',1,0
46496,'CAS',2010-04-08,2010-04-12,175.0,'ALWINE','SHAWANDA',3,0
31695,'CAS',2010-04-16,2010-04-18,148.75,'KEPKE','HAROLD',2,0
14644,'CAS',2010-04-23,2010-04-24,148.75,'VOLANTE','EMERY',4,0
12631,'CAS',2010-04-24,2010-04-26,175.0,'ONEEL','PASQUALE',1,0
83133,'CAS',2010-04-26,2010-04-27,175.0,'JEE','HERMAN',2,2
93732,'CAS',2010-04-30,2010-05-02,157.5,'STARE','ELIJAH',1,0
82884,'CAS',2010-05-07,2010-05-08,157.5,'LEVAR','NYLA',2,1
13192,'CAS',2010-05-08,2010-05-15,175.0,'MCCORVEY','JESUS',1,0
46797,'CAS',2010-05-15,2010-05-16,175.0,'VANBLARICUM','CRISTIE',3,1
93382,'CAS',2010-05-16,2010-05-22,175.0,'PACHERO','MAGAN',2,2
83866,'CAS',2010-06-01,2010-06-05,148.75,'BARBER','CALEB',3,0
70937,'CAS',2010-06-06,2010-06-07,148.75,'BERTINI','DYAN',3,0
92150,'CAS',2010-06-13,2010-06-16,157.5,'BOBSEINE','HUMBERTO',1,2
87631,'CAS',2010-06-16,2010-06-23,175.0,'EDEMANN','KACI',1,0
70863,'CAS',2010-06-23,2010-07-05,201.25,'MUHLESTEIN','REINALDO',1,2
29003,'CAS',2010-07-05,2010-07-07,175.0,'MASSER','TROY',1,1
21050,'CAS',2010-07-11,2010-07-17,175.0,'CHATTERJEE','ALFRED',3,0
59593,'CAS',2010-07-17,2010-07-18,218.75,'GRULKEY','JULIO',1,3
92515,'CAS',2010-07-18,2010-07-25,201.25,'LIESTMAN','TOVA',2,0
80282,'CAS',2010-07-27,2010-07-29,157.5,'PETERSON','SHARRI',1,1
42424,'CAS',2010-08-01,2010-08-14,157.5,'SCARPINO','BERNITA',2,0
19812,'CAS',2010-08-14,2010-08-15,157.5,'MCCARTER','IVAN',3,1
85102,'CAS',2010-08-15,2010-08-16,201.25,'GIANOPULOS','LYLA',1,0
90653,'CAS',2010-08-16,2010-08-17,175.0,'SHIYOU','SYLVIE',1,0
32565,'CAS',2010-08-21,2010-08-26,157.5,'KALAFATIS','KEITH',3,0
28447,'CAS',2010-08-26,2010-08-27,175.0,'GEOHAGAN','ISSAC',2,2
75770,'CAS',2010-08-27,2010-08-29,175.0,'TRIGLETH','REYES',3,0
26380,'CAS',2010-08-30,2010-08-31,201.25,'KABZINSKI','MILLIE',1,0
15059,'CAS',2010-08-31,2010-09-07,157.5,'LERCH','NICKY',3,1
21863,'CAS',2010-09-07,2010-09-08,175.0,'ARGOTE','ODELIA',1,0
62161,'CAS',2010-09-08,2010-09-09,157.5,'IKEDA','FREEMAN',1,0
32781,'CAS',2010-09-09,2010-09-15,175.0,'DURAN','BO',2,2
98805,'CAS',2010-09-16,2010-09-18,175.0,'WITHFIELD','IVORY',1,1
37456,'CAS',2010-09-18,2010-09-19,175.0,'BOWEN','NIDA',2,0
10990,'CAS',2010-09-21,2010-09-27,175.0,'TRACHSEL','DAMIEN',1,3
72813,'CAS',2010-09-29,2010-10-03,201.25,'WEINLAND','BEV',3,1
21216,'CAS',2010-10-03,2010-10-04,201.25,'VANNAMAN','ERICH',1,0
98711,'CAS',2010-10-08,2010-10-09,201.25,'ROSSEY','ALLEN',1,0
88863,'CAS',2010-10-22,2010-10-23,175.0,'TOAN','YONG',1,0
60313,'CAS',2010-10-28,2010-10-30,218.75,'SLONE','LARITA',1,1
80582,'CAS',2010-10-30,2010-11-09,201.25,'PFEUFFER','FREDRICK',1,0
98328,'CAS',2010-11-14,2010-11-15,201.25,'MORAWSKI','KRIS',1,3
16234,'CAS',2010-11-15,2010-11-16,157.5,'GRABILL','JULEE',2,0
32739,'CAS',2010-11-20,2010-11-24,148.75,'SHAFE','TUAN',1,2
94073,'CAS',2010-11-27,2010-12-03,175.0,'MANSELL','FLORENTINO',1,0
32015,'CAS',2010-12-03,2010-12-05,201.25,'EADER','JACKIE',2,0
59986,'CAS',2010-12-05,2010-12-09,175.0,'WEINAND','HARRIETT',1,0
36345,'CAS',2010-12-10,2010-12-12,157.5,'TURVAVILLE','TYLER',1,0
99478,'CAS',2010-12-29,2010-12-31,157.5,'WENRICH','ELWOOD',3,0
93389,'CAS',2010-12-31,2011-01-08,218.75,'PELLOWSKI','ELKE',1,0
32896,'RTE',2010-01-06,2010-01-13,157.5,'LUTFY','LIZETTE',1,2
24412,'RTE',2010-01-23,2010-01-30,175.0,'PENEZ','AMIEE',2,0
76432,'RTE',2010-01-30,2010-02-03,148.75,'DIEUDONNE','KRYSTEN',2,2
62024,'RTE',2010-02-06,2010-02-12,157.5,'LUTTRELL','MONTY',1,3
25374,'RTE',2010-02-15,2010-02-17,157.5,'JASPERS','LIBBIE',1,0
45483,'RTE',2010-02-17,2010-02-18,157.5,'JENQUIN','JAY',2,0
77094,'RTE',2010-02-23,2010-02-27,218.75,'DISHAW','CODY',1,2
93672,'RTE',2010-02-28,2010-03-04,148.75,'SOMO','FELICITAS',1,1
49606,'RTE',2010-03-04,2010-03-05,201.25,'YOKUM','GARRY',1,3
23740,'RTE',2010-03-07,2010-03-12,218.75,'NOWLEY','ROMEO',2,0
14447,'RTE',2010-03-14,2010-03-18,201.25,'MAASCH','CHARISSA',2,0
52353,'RTE',2010-03-31,2010-04-07,201.25,'WISWELL','JERROD',1,0
45279,'RTE',2010-04-08,2010-04-12,201.25,'HALBERSTAM','SHERRILL',4,0
50459,'RTE',2010-04-14,2010-04-15,218.75,'LORENZANO','SON',1,2
50458,'RTE',2010-04-18,2010-04-20,175.0,'VOLANTE','EMERY',1,2
98557,'RTE',2010-04-20,2010-04-21,218.75,'MAIDENS','THOMASINE',1,2
25010,'RTE',2010-04-22,2010-05-01,201.25,'WESTRUM','TIMMY',2,2
54061,'RTE',2010-05-05,2010-05-12,175.0,'BARTHELL','RICARDA',1,0
79213,'RTE',2010-05-17,2010-05-29,157.5,'NEUZIL','MIREYA',1,3
34999,'RTE',2010-06-15,2010-06-19,175.0,'DANIELLO','RUDOLF',1,1
37309,'RTE',2010-06-19,2010-06-21,175.0,'PERRINO','DENNY',3,1
48854,'RTE',2010-06-26,2010-06-27,175.0,'TROKEY','INGRID',2,0
22954,'RTE',2010-06-27,2010-07-04,157.5,'ALLAIRE','RAMONA',1,1
14896,'RTE',2010-07-04,2010-07-06,148.75,'KUDRON','CATHERIN',1,1
30186,'RTE',2010-07-06,2010-07-07,175.0,'MAKI','ADAN',1,0
53186,'RTE',2010-07-09,2010-07-14,157.5,'MANARD','ARDELIA',1,0
43707,'RTE',2010-07-14,2010-07-16,175.0,'GUT','ALEJANDRA',1,1
71343,'RTE',2010-07-19,2010-07-21,201.25,'TOWBER','MODESTO',1,0
81785,'RTE',2010-07-23,2010-07-24,157.5,'FALT','SHAWN',1,0
49802,'RTE',2010-07-30,2010-08-04,157.5,'CONRAD','ELODIA',1,1
77535,'RTE',2010-08-08,2010-08-12,201.25,'KEBEDE','ARON',1,3
12142,'RTE',2010-08-13,2010-08-23,175.0,'JUNOR','LENNY',3,1
18398,'RTE',2010-08-23,2010-08-24,175.0,'PARAGAS','ALVIN',1,1
79161,'RTE',2010-08-24,2010-08-25,175.0,'RUBERTI','DOMINIC',1,0
82503,'RTE',2010-08-27,2010-08-29,175.0,'RIINA','TATIANA',2,2
80760,'RTE',2010-09-03,2010-09-04,175.0,'DELISSER','COLEMAN',3,1
42688,'RTE',2010-09-04,2010-09-08,148.75,'BRIERTON','MAJOR',1,2
73364,'RTE',2010-09-09,2010-09-10,157.5,'MAROUN','MARTH',1,0
49609,'RTE',2010-09-12,2010-09-17,175.0,'ZEPEDA','ELANA',2,2
45022,'RTE',2010-09-20,2010-09-21,175.0,'PAILET','GIUSEPPE',3,1
15192,'RTE',2010-09-22,2010-09-23,175.0,'JEFFRYES','DANILO',1,0
15428,'RTE',2010-09-25,2010-09-27,175.0,'BROOKSHEAR','NAPOLEON',2,0
57909,'RTE',2010-10-02,2010-10-06,201.25,'OULETTE','ALDO',1,0
28353,'RTE',2010-10-06,2010-10-08,148.75,'PINNELL','ANITA',1,2
71802,'RTE',2010-10-23,2010-10-29,201.25,'GOODHUE','RUSSELL',1,0
87949,'RTE',2010-11-02,2010-11-03,201.25,'SCHWEITZ','DANNETTE',3,1
19701,'RTE',2010-11-14,2010-11-15,201.25,'HOTELLING','REGENIA',1,0
79296,'RTE',2010-11-15,2010-11-17,175.0,'BLACKMORE','APRYL',1,0
85166,'RTE',2010-11-17,2010-11-19,201.25,'RAUGHT','DARON',3,1
21490,'RTE',2010-11-23,2010-11-24,175.0,'PAVLOCK','MARCELO',2,2
45745,'RTE',2010-11-29,2010-11-30,175.0,'MEGGS','CARY',1,0
83487,'RTE',2010-11-30,2010-12-02,175.0,'SHARRER','SHARA',1,0
38293,'RTE',2010-12-17,2010-12-19,157.5,'SCHOSSOW','BO',3,1
17480,'RTE',2010-12-22,2010-12-28,157.5,'DEBARDELABEN','NELL',3,0
64785,'RTE',2010-12-28,2011-01-04,148.75,'MAEWEATHER','AUGUST',3,0
56517,'FNA',2010-01-01,2010-01-04,225.0,'TUPPEN','HANS',1,1
65186,'FNA',2010-01-13,2010-01-15,250.0,'GOSSERAND','CURTIS',2,1
25966,'FNA',2010-01-15,2010-01-17,212.5,'DUMAN','LUKE',3,1
66899,'FNA',2010-01-18,2010-01-19,225.0,'TUNE','MARISSA',1,0
58779,'FNA',2010-01-19,2010-01-21,250.0,'ZENTNER','ROBBIE',1,1
93918,'FNA',2010-01-26,2010-01-31,250.0,'HARDACRE','NEIL',3,0
51685,'FNA',2010-02-03,2010-02-04,250.0,'EIMER','LYNELLE',2,0
28499,'FNA',2010-02-04,2010-02-05,212.5,'DOMINGUEZ','STACEY',1,1
95600,'FNA',2010-02-05,2010-02-07,225.0,'MOUTON','CASANDRA',4,0
14834,'FNA',2010-02-07,2010-02-13,225.0,'WITTROCK','DEBBIE',1,2
71009,'FNA',2010-02-18,2010-02-20,250.0,'OXBORROW','CARLETTA',2,0
63153,'FNA',2010-02-20,2010-02-22,312.5,'TROKEY','INGRID',4,0
28771,'FNA',2010-02-26,2010-03-09,250.0,'MORRISSETTE','FAVIOLA',3,1
13205,'FNA',2010-03-14,2010-03-18,250.0,'VANDOREN','MAJOR',1,0
72656,'FNA',2010-03-18,2010-03-19,250.0,'PICHARD','HOLLIS',1,3
67292,'FNA',2010-03-24,2010-03-28,287.5,'GUEDESSE','SOL',3,0
22169,'FNA',2010-04-06,2010-04-07,287.5,'SCHUL','HOYT',1,0
65283,'FNA',2010-04-08,2010-04-09,287.5,'ALLAIRE','RAMONA',2,0
11631,'FNA',2010-04-10,2010-04-12,312.5,'ESPINO','MARCELINA',2,1
83396,'FNA',2010-04-12,2010-04-13,250.0,'DRDA','LESTER',1,1
99863,'FNA',2010-04-17,2010-04-19,250.0,'ARBUCKLE','LORENA',4,0
54811,'FNA',2010-04-19,2010-04-20,225.0,'KLEVER','ERASMO',2,1
47352,'FNA',2010-04-20,2010-04-24,225.0,'MARZETT','JOSEPH',1,1
28691,'FNA',2010-04-24,2010-04-26,225.0,'SLUKA','AIKO',1,1
73732,'FNA',2010-04-26,2010-04-28,250.0,'RODERICK','JOSLYN',1,0
26561,'FNA',2010-04-29,2010-05-03,250.0,'DYDA','DORIAN',2,2
80964,'FNA',2010-05-03,2010-05-10,225.0,'RHYME','QUINN',4,0
85215,'FNA',2010-05-14,2010-05-21,250.0,'TEHNEY','DARRYL',1,0
60205,'FNA',2010-05-22,2010-05-31,225.0,'FRAINE','MANDA',1,1
37773,'FNA',2010-05-31,2010-06-06,312.5,'BOUGIE','MONTE',1,1
69796,'FNA',2010-06-09,2010-06-11,250.0,'LUANGSINGOTHA','WILHELMINA',1,3
19494,'FNA',2010-06-12,2010-06-19,287.5,'VORWERK','DORINE',1,0
41037,'FNA',2010-06-19,2010-07-02,225.0,'DUB','SUZANNE',1,0
74117,'FNA',2010-07-02,2010-07-04,225.0,'HORTILLOSA','FREDDY',1,0
17338,'FNA',2010-07-04,2010-07-05,287.5,'RUBY','QUENTIN',2,2
71818,'FNA',2010-07-05,2010-07-06,250.0,'SALOWITZ','QUEEN',2,1
99419,'FNA',2010-07-11,2010-07-12,250.0,'DALGLEISH','RYAN',4,0
87412,'FNA',2010-07-16,2010-07-22,250.0,'HARE','ELSIE',2,2
71902,'FNA',2010-07-27,2010-07-31,250.0,'ANNABLE','IRA',1,0
94437,'FNA',2010-07-31,2010-08-02,250.0,'SVATEK','KELLY',2,0
82515,'FNA',2010-08-02,2010-08-03,287.5,'ALWINE','SHAWANDA',1,2
79615,'FNA',2010-08-03,2010-08-05,250.0,'CONRAD','ELODIA',1,2
22615,'FNA',2010-08-09,2010-08-10,212.5,'QUISPE','MARGARITO',1,1
59166,'FNA',2010-08-20,2010-08-21,250.0,'TANI','DOMINICK',3,0
23302,'FNA',2010-08-21,2010-08-22,287.5,'CONSTABLE','RASHAD',1,2
53668,'FNA',2010-08-22,2010-08-24,287.5,'FIGUROA','BEN',1,0
30671,'FNA',2010-08-29,2010-09-01,225.0,'KON','DEWAYNE',1,1
35922,'FNA',2010-09-01,2010-09-02,287.5,'SINGERMAN','YAN',1,0
75457,'FNA',2010-09-05,2010-09-07,225.0,'SEGO','HUNG',1,0
16061,'FNA',2010-09-11,2010-09-14,312.5,'ENDLER','ODIS',2,1
25389,'FNA',2010-09-19,2010-09-21,212.5,'INTERRANTE','EMMITT',3,1
60454,'FNA',2010-10-06,2010-10-08,225.0,'GOLSTON','CONSUELA',2,2
28198,'FNA',2010-10-08,2010-10-18,225.0,'SAPORITO','ANDREAS',1,0
39910,'FNA',2010-10-19,2010-10-21,250.0,'KAMINSKY','DANNY',1,0
92303,'FNA',2010-11-04,2010-11-10,287.5,'BRISENDINE','JEWEL',1,0
26345,'FNA',2010-11-10,2010-11-12,250.0,'QUEROS','MAHALIA',1,1
99236,'FNA',2010-11-16,2010-11-17,287.5,'SCHOENING','LEROY',1,1
85417,'FNA',2010-11-21,2010-11-26,225.0,'MULKEY','EMERY',2,0
10574,'FNA',2010-11-26,2010-12-03,287.5,'SWEAZY','ROY',2,1
29568,'FNA',2010-12-03,2010-12-08,225.0,'BOETTNER','REIKO',3,0
28106,'FNA',2010-12-11,2010-12-17,312.5,'VANDERSCHAEGE','MITZIE',2,0
56373,'FNA',2010-12-18,2010-12-20,225.0,'BEGEN','ASHLYN',3,0
94004,'FNA',2010-12-21,2010-12-24,250.0,'JARVI','JOHNNIE',4,0
28948,'FNA',2010-12-24,2010-12-26,287.5,'RUPE','QUIANA',2,0
71987,'FNA',2010-12-30,2010-12-31,250.0,'HARE','ELSIE',2,0
67409,'FNA',2010-12-31,2011-01-04,250.0,'MADRON','DONNIE',2,1
